Site,Date,CO,NO2,NO2_caps,ozone,PM2.5_MO,PM2.5_FEM,RH,SO2,Temperature,Temperature_10_m,Wind_Direction_s,Wind_Direction_v,Wind_Speed_p,Wind_Speed_s,DOY,Ozone_8hr_avg,PM2.5_MO_24hr_avg,PM2.5_FEM_24hr_avg,CO_8hr_avg,PM2.5MO_SubIndex,PM2.5FEM_SubIndex,PM2.5_1hrMO_SubIndex,PM2.5_1hrFEM_SubIndex,03_SubIndex,CO_SubIndex,SO2_SubIndex,NO2_SubIndex,NO2_CAPS_SubIndex,AQI_calculated,AQI_calculated_where,AQI_Cause,AQI_bucket_calculated,precip_accum_one_hour_set_1,Fremont Bridge Total,Fremont Bridge East Sidewalk,Fremont Bridge West Sidewalk,Spokane St. Bridge Total,West,East,time_hour,time_yr,DOW,time_mn
Seattle 10th & Weller,2014-10-04 16:00:00,1.2512999999999999,47.47,,,,23.5,,,,68.0,268.0,,,3.9,2014-10-04,,63.25,,0.8695999999999998,154.0832455216017,0.0,0.0,74.46351931330473,0.0,9.88181818181818,0.0,44.783018867924525,0.0,154.0,PM2.5MO_SubIndex,PM2.5,Moderate,,163.0,84.0,79.0,42.0,23.0,19.0,16.0,2014.0,3.0,10.0
Seattle Beacon Hill,2014-10-04 17:00:00,,,,,,18.0,73.0,,63.0,,291.0,,,3.4,2014-10-04,,62.416666666666664,,0.8719749999999998,153.64418686336495,0.0,0.0,62.66094420600859,0.0,9.908806818181816,0.0,0.0,0.0,154.0,PM2.5MO_SubIndex,PM2.5,Moderate,,153.0,88.0,65.0,38.0,27.0,11.0,17.0,2014.0,3.0,10.0
Seattle 10th & Weller,2014-10-04 17:00:00,1.6152,48.15,,,,26.2,,,,67.0,234.0,,,2.8,2014-10-04,,61.875,,0.8952999999999999,153.35879873551107,0.0,0.0,80.25751072961374,0.0,10.173863636363635,0.0,45.424528301886795,0.0,153.0,PM2.5MO_SubIndex,PM2.5,Moderate,,153.0,88.0,65.0,38.0,27.0,11.0,17.0,2014.0,3.0,10.0
Seattle 10th & Weller,2014-10-04 18:00:00,1.4827000000000001,45.19,,,,24.3,,,,65.0,212.0,,,2.8,2014-10-04,,60.875,,0.8844624999999998,152.83192834562698,0.0,0.0,76.18025751072962,0.0,10.050710227272726,0.0,42.63207547169811,0.0,153.0,PM2.5MO_SubIndex,PM2.5,Moderate,,109.0,49.0,60.0,18.0,11.0,7.0,18.0,2014.0,3.0,10.0
Seattle Beacon Hill,2014-10-04 18:00:00,,,,,,16.2,77.0,,62.0,,308.0,,,1.6,2014-10-04,,59.583333333333336,,0.8935499999999998,152.15138742536004,0.0,0.0,58.798283261802574,0.0,10.153977272727271,0.0,0.0,0.0,152.0,PM2.5MO_SubIndex,PM2.5,Moderate,,109.0,49.0,60.0,18.0,11.0,7.0,18.0,2014.0,3.0,10.0
Seattle 10th & Weller,2014-10-04 19:00:00,1.2357,36.47,,,,21.2,,,,63.0,166.0,,,1.8,2014-10-04,,57.791666666666664,,0.8960999999999998,151.20741131015103,0.0,0.0,69.52789699570816,0.0,10.182954545454542,0.0,34.40566037735849,0.0,151.0,PM2.5MO_SubIndex,PM2.5,Moderate,,64.0,33.0,31.0,16.0,10.0,6.0,19.0,2014.0,3.0,10.0
Seattle Beacon Hill,2014-10-04 19:00:00,,,,,,16.2,82.0,,61.0,,22.0,,,2.1,2014-10-04,,56.333333333333336,,0.8875624999999998,150.43905865823675,0.0,0.0,58.798283261802574,0.0,10.085937499999998,0.0,0.0,0.0,150.0,PM2.5MO_SubIndex,PM2.5,Moderate,,64.0,33.0,31.0,16.0,10.0,6.0,19.0,2014.0,3.0,10.0
Seattle 10th & Weller,2014-10-04 20:00:00,1.3231,36.02,,,,25.3,,,,63.0,213.0,,,1.9,2014-10-04,,55.0,,0.8551624999999998,148.99497487437185,0.0,0.0,78.32618025751074,0.0,9.71775568181818,0.0,33.9811320754717,0.0,149.0,PM2.5MO_SubIndex,PM2.5,Moderate,,49.0,18.0,31.0,7.0,5.0,2.0,20.0,2014.0,3.0,10.0
Seattle Beacon Hill,2014-10-04 20:00:00,,,,,,16.2,86.0,,59.0,,357.0,,,2.6,2014-10-04,,53.041666666666664,,0.7823874999999998,144.0745393634841,0.0,0.0,58.798283261802574,0.0,8.890767045454544,0.0,0.0,0.0,144.0,PM2.5MO_SubIndex,PM2.5,Moderate,,49.0,18.0,31.0,7.0,5.0,2.0,20.0,2014.0,3.0,10.0
Seattle Beacon Hill,2014-10-04 21:00:00,,,,,,14.8,89.0,,58.0,,319.0,,,2.5,2014-10-04,,51.041666666666664,,0.6745374999999999,139.04941373534336,0.0,0.0,55.79399141630901,0.0,7.665198863636363,0.0,0.0,0.0,139.0,PM2.5MO_SubIndex,PM2.5,Moderate,,31.0,12.0,19.0,3.0,2.0,1.0,21.0,2014.0,3.0,10.0
Seattle 10th & Weller,2014-10-04 21:00:00,0.9352999999999999,31.07,,,,21.6,,,,61.0,229.0,,,2.5,2014-10-04,,48.958333333333336,,0.5680124999999999,133.81490787269684,0.0,0.0,70.3862660944206,0.0,6.454687499999999,0.0,29.31132075471698,0.0,134.0,PM2.5MO_SubIndex,PM2.5,Moderate,,31.0,12.0,19.0,3.0,2.0,1.0,21.0,2014.0,3.0,10.0
Seattle Beacon Hill,2014-10-04 22:00:00,,,,,,17.0,92.0,,57.0,,325.0,,,2.0,2014-10-04,,46.708333333333336,,0.46773749999999986,128.16164154103853,0.0,0.0,60.51502145922747,0.0,5.315198863636362,0.0,0.0,0.0,128.0,PM2.5MO_SubIndex,PM2.5,Moderate,,27.0,12.0,15.0,0.0,0.0,0.0,22.0,2014.0,3.0,10.0
Seattle 10th & Weller,2014-10-04 22:00:00,0.8786,30.04,,,,22.0,,,,60.0,227.0,,,2.1,2014-10-04,,44.666666666666664,,0.3648374999999998,123.03182579564489,0.0,0.0,71.24463519313305,0.0,4.14588068181818,0.0,28.339622641509433,0.0,123.0,PM2.5MO_SubIndex,PM2.5,Moderate,,27.0,12.0,15.0,0.0,0.0,0.0,22.0,2014.0,3.0,10.0
Seattle Beacon Hill,2014-10-04 23:00:00,,,,,,17.7,93.0,,56.0,,311.0,,,2.2,2014-10-04,,42.791666666666664,,0.27172499999999983,118.32077051926298,0.0,0.0,62.01716738197425,0.0,3.087784090909089,0.0,0.0,0.0,118.0,PM2.5MO_SubIndex,PM2.5,Moderate,,26.0,13.0,13.0,4.0,2.0,2.0,23.0,2014.0,3.0,10.0
Seattle 10th & Weller,2014-10-04 23:00:00,0.6613,26.76,,,,15.6,,,,59.0,228.0,,,2.0,2014-10-04,,40.708333333333336,,0.21504999999999982,113.08626465661642,0.0,0.0,57.51072961373391,0.0,2.443749999999998,0.0,25.245283018867926,0.0,113.0,PM2.5MO_SubIndex,PM2.5,Moderate,,26.0,13.0,13.0,4.0,2.0,2.0,23.0,2014.0,3.0,10.0
Seattle Beacon Hill,2014-10-05 00:00:00,,,,,,21.2,93.0,,56.0,,328.0,,,1.7,2014-10-05,,38.416666666666664,,0.18258749999999985,107.32830820770519,0.0,0.0,69.52789699570816,0.0,2.0748579545454526,0.0,0.0,0.0,107.0,PM2.5MO_SubIndex,PM2.5,Moderate,,19.0,7.0,12.0,3.0,2.0,1.0,0.0,2014.0,3.0,10.0
Seattle 10th & Weller,2014-10-05 00:00:00,0.5495,26.25,,,,15.5,,,,58.0,206.0,,,1.1,2014-10-05,,36.333333333333336,,0.17938749999999984,102.09380234505863,0.0,0.0,57.2961373390558,0.0,2.0384943181818165,0.0,24.764150943396228,0.0,102.0,PM2.5MO_SubIndex,PM2.5,Moderate,,19.0,7.0,12.0,3.0,2.0,1.0,0.0,2014.0,3.0,10.0
Seattle Beacon Hill,2014-10-05 01:00:00,,,,,,14.8,91.0,,57.0,,19.0,,,1.6,2014-10-05,,33.666666666666664,,0.18882499999999983,96.28040057224607,0.0,0.0,55.79399141630901,0.0,2.1457386363636344,0.0,0.0,0.0,96.0,PM2.5MO_SubIndex,PM2.5,Satisfactory,,10.0,3.0,7.0,0.0,0.0,0.0,1.0,2014.0,3.0,10.0
Seattle 10th & Weller,2014-10-05 01:00:00,0.5774,24.77,,,,20.7,,,,58.0,178.0,,,0.9,2014-10-05,,31.208333333333332,,0.20856249999999985,91.00500715307584,0.0,0.0,68.4549356223176,0.0,2.3700284090909074,0.0,23.367924528301888,0.0,91.0,PM2.5MO_SubIndex,PM2.5,Satisfactory,,10.0,3.0,7.0,0.0,0.0,0.0,1.0,2014.0,3.0,10.0
Seattle 10th & Weller,2014-10-06 09:00:00,1.2314,38.31,,,,29.3,,,,65.0,253.0,,,2.8,2014-10-06,,31.0,,,90.55793991416309,0.0,0.0,86.90987124463521,0.0,0.0,0.0,36.14150943396227,0.0,91.0,PM2.5MO_SubIndex,PM2.5,Satisfactory,,267.0,257.0,10.0,56.0,3.0,53.0,9.0,2014.0,5.0,10.0
Seattle Beacon Hill,2014-10-06 09:00:00,,,,,,8.6,88.0,,64.0,,309.0,,,1.6,2014-10-06,,31.958333333333332,,,92.61444921316166,0.0,0.0,35.833333333333336,0.0,0.0,0.0,0.0,0.0,93.0,PM2.5MO_SubIndex,PM2.5,Satisfactory,,267.0,257.0,10.0,56.0,3.0,53.0,9.0,2014.0,5.0,10.0
Seattle Beacon Hill,2014-10-06 10:00:00,,,,,,19.2,80.0,,66.0,,290.0,,,2.8,2014-10-06,,32.5,,,93.77682403433477,0.0,0.0,65.23605150214593,0.0,0.0,0.0,0.0,0.0,94.0,PM2.5MO_SubIndex,PM2.5,Satisfactory,,105.0,105.0,0.0,30.0,5.0,25.0,10.0,2014.0,5.0,10.0
Seattle 10th & Weller,2014-10-06 10:00:00,1.1605999999999999,39.44,,,,28.7,,,,65.0,266.0,,,3.7,2014-10-06,,33.291666666666664,,,95.47567954220315,0.0,0.0,85.62231759656653,0.0,0.0,0.0,37.20754716981132,0.0,95.0,PM2.5MO_SubIndex,PM2.5,Satisfactory,,105.0,105.0,0.0,30.0,5.0,25.0,10.0,2014.0,5.0,10.0
Seattle Beacon Hill,2014-10-06 11:00:00,,,,,,20.6,77.0,,67.0,,300.0,,,4.8,2014-10-06,,33.916666666666664,,,96.81688125894135,0.0,0.0,68.2403433476395,0.0,0.0,0.0,0.0,0.0,97.0,PM2.5MO_SubIndex,PM2.5,Satisfactory,,94.0,94.0,0.0,24.0,15.0,9.0,11.0,2014.0,5.0,10.0
Seattle 10th & Weller,2014-10-06 11:00:00,1.0235,30.78,,,,22.2,,,,65.0,252.0,,,4.5,2014-10-06,,34.083333333333336,,,97.17453505007154,0.0,0.0,71.67381974248927,0.0,0.0,0.0,29.037735849056606,0.0,97.0,PM2.5MO_SubIndex,PM2.5,Satisfactory,,94.0,94.0,0.0,24.0,15.0,9.0,11.0,2014.0,5.0,10.0
Seattle 10th & Weller,2014-10-06 12:00:00,,,,,,15.3,,,,69.0,257.0,,,4.8,2014-10-06,,34.25,,,97.53218884120173,0.0,0.0,56.866952789699575,0.0,0.0,0.0,0.0,0.0,98.0,PM2.5MO_SubIndex,PM2.5,Satisfactory,,78.0,78.0,0.0,30.0,12.0,18.0,12.0,2014.0,5.0,10.0
Seattle 10th & Weller,2014-10-06 13:00:00,,,,,,21.1,,,,73.0,248.0,,,4.4,2014-10-06,,34.208333333333336,,,97.44277539341917,0.0,0.0,69.31330472103005,0.0,0.0,0.0,0.0,0.0,97.0,PM2.5MO_SubIndex,PM2.5,Satisfactory,,80.0,80.0,0.0,41.0,20.0,21.0,13.0,2014.0,5.0,10.0
Seattle Beacon Hill,2014-10-06 13:00:00,,,,10.0,,10.3,72.0,,69.0,,298.0,,,5.9,2014-10-06,,34.708333333333336,,,98.51573676680974,0.0,0.0,42.91666666666667,0.0,0.0,0.0,0.0,0.0,99.0,PM2.5MO_SubIndex,PM2.5,Satisfactory,,80.0,80.0,0.0,41.0,20.0,21.0,13.0,2014.0,5.0,10.0
Seattle 10th & Weller,2014-10-06 14:00:00,,,,,,16.2,,,,74.0,249.0,,,4.2,2014-10-06,,34.875,,,98.87339055793993,0.0,0.0,58.798283261802574,0.0,0.0,0.0,0.0,0.0,99.0,PM2.5MO_SubIndex,PM2.5,Satisfactory,,103.0,80.0,23.0,32.0,21.0,11.0,14.0,2014.0,5.0,10.0
Seattle Beacon Hill,2014-10-06 14:00:00,,,,10.0,,8.1,67.0,,72.0,,293.0,,,5.7,2014-10-06,,35.166666666666664,,,99.49928469241775,0.0,0.0,33.75,0.0,0.0,0.0,0.0,0.0,99.0,PM2.5MO_SubIndex,PM2.5,Satisfactory,,103.0,80.0,23.0,32.0,21.0,11.0,14.0,2014.0,5.0,10.0
Seattle 10th & Weller,2014-10-06 15:00:00,,24.39,,,,10.6,,,,76.0,337.0,,,4.9,2014-10-06,,35.416666666666664,,,99.79061976549413,0.0,0.0,44.16666666666667,0.0,0.0,0.0,23.00943396226415,0.0,100.0,PM2.5MO_SubIndex,PM2.5,Satisfactory,,170.0,74.0,96.0,63.0,39.0,24.0,15.0,2014.0,5.0,10.0
Seattle Beacon Hill,2014-10-06 15:00:00,,,,10.0,,7.4,66.0,,73.0,,297.0,,,5.3,2014-10-06,,35.958333333333336,,,101.15159128978225,0.0,0.0,30.833333333333336,0.0,0.0,0.0,0.0,0.0,101.0,PM2.5MO_SubIndex,PM2.5,Moderate,,170.0,74.0,96.0,63.0,39.0,24.0,15.0,2014.0,5.0,10.0
Seattle 10th & Weller,2014-10-06 16:00:00,,17.1,,,,8.1,,,,74.0,351.0,,,5.9,2014-10-06,,36.791666666666664,,,103.24539363484087,0.0,0.0,33.75,0.0,0.0,0.0,16.132075471698116,0.0,103.0,PM2.5MO_SubIndex,PM2.5,Moderate,,361.0,144.0,217.0,120.0,99.0,21.0,16.0,2014.0,5.0,10.0
Seattle Beacon Hill,2014-10-06 16:00:00,,,,20.0,,5.4,65.0,,73.0,,355.0,,,5.9,2014-10-06,,37.25,,,104.39698492462311,0.0,0.0,22.500000000000004,0.0,0.0,0.0,0.0,0.0,104.0,PM2.5MO_SubIndex,PM2.5,Moderate,,361.0,144.0,217.0,120.0,99.0,21.0,16.0,2014.0,5.0,10.0
Seattle Beacon Hill,2014-10-06 17:00:00,,,,20.0,,2.5,78.0,,68.0,,351.0,,,6.3,2014-10-06,,37.666666666666664,,,105.44388609715243,0.0,0.0,10.416666666666668,0.0,0.0,0.0,0.0,0.0,105.0,PM2.5MO_SubIndex,PM2.5,Moderate,,733.0,221.0,512.0,200.0,171.0,29.0,17.0,2014.0,5.0,10.0
Seattle 10th & Weller,2014-10-06 17:00:00,,10.22,,,,5.0,,,,69.0,2.0,,,6.2,2014-10-06,,38.375,,,107.22361809045226,0.0,0.0,20.833333333333336,0.0,0.0,0.0,9.641509433962264,0.0,107.0,PM2.5MO_SubIndex,PM2.5,Moderate,,733.0,221.0,512.0,200.0,171.0,29.0,17.0,2014.0,5.0,10.0
Seattle Beacon Hill,2014-10-06 18:00:00,,,,20.0,,3.9,82.0,,66.0,,345.0,,,6.5,2014-10-06,,38.541666666666664,,,107.64237855946398,0.0,0.0,16.25,0.0,0.0,0.0,0.0,0.0,108.0,PM2.5MO_SubIndex,PM2.5,Moderate,,427.0,153.0,274.0,104.0,94.0,10.0,18.0,2014.0,5.0,10.0
Seattle 10th & Weller,2014-10-06 18:00:00,,13.66,,,,6.0,,,,68.0,6.0,,,3.3,2014-10-06,,38.916666666666664,,,108.58458961474037,0.0,0.0,25.0,0.0,0.0,0.0,12.88679245283019,0.0,109.0,PM2.5MO_SubIndex,PM2.5,Moderate,,427.0,153.0,274.0,104.0,94.0,10.0,18.0,2014.0,5.0,10.0
Seattle 10th & Weller,2014-10-06 19:00:00,,11.04,,,,4.1,,,,67.0,25.0,,,3.7,2014-10-06,,38.833333333333336,,,108.37520938023451,0.0,0.0,17.083333333333332,0.0,0.0,0.0,10.415094339622641,0.0,108.0,PM2.5MO_SubIndex,PM2.5,Moderate,,202.0,79.0,123.0,31.0,21.0,10.0,19.0,2014.0,5.0,10.0
Seattle Beacon Hill,2014-10-06 19:00:00,,,,20.0,,4.5,84.0,,65.0,,32.0,,,3.1,2014-10-06,,38.333333333333336,,,107.11892797319933,0.0,0.0,18.75,0.0,0.0,0.0,0.0,0.0,107.0,PM2.5MO_SubIndex,PM2.5,Moderate,,202.0,79.0,123.0,31.0,21.0,10.0,19.0,2014.0,5.0,10.0
Seattle Beacon Hill,2014-10-06 20:00:00,,,,20.0,,4.8,86.0,,64.0,,7.0,,,4.1,2014-10-06,,38.166666666666664,,,106.7001675041876,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,107.0,PM2.5MO_SubIndex,PM2.5,Moderate,,93.0,34.0,59.0,12.0,11.0,1.0,20.0,2014.0,5.0,10.0
Seattle 10th & Weller,2014-10-06 20:00:00,,11.65,,,,8.8,,,,66.0,8.0,,,3.8,2014-10-06,,38.208333333333336,,,106.80485762144055,0.0,0.0,36.66666666666667,0.0,0.0,0.0,10.99056603773585,0.0,107.0,PM2.5MO_SubIndex,PM2.5,Moderate,,93.0,34.0,59.0,12.0,11.0,1.0,20.0,2014.0,5.0,10.0
Seattle Beacon Hill,2014-10-06 21:00:00,,,,20.0,,4.5,90.0,,62.0,,27.0,,,3.3,2014-10-06,,38.833333333333336,,,108.37520938023451,0.0,0.0,18.75,0.0,0.0,0.0,0.0,0.0,108.0,PM2.5MO_SubIndex,PM2.5,Moderate,,96.0,36.0,60.0,15.0,12.0,3.0,21.0,2014.0,5.0,10.0
Seattle 10th & Weller,2014-10-06 21:00:00,,9.97,,,,6.4,,,,64.0,47.0,,,2.8,2014-10-06,,39.041666666666664,,,108.89865996649915,0.0,0.0,26.66666666666667,0.0,0.0,0.0,9.405660377358492,0.0,109.0,PM2.5MO_SubIndex,PM2.5,Moderate,,96.0,36.0,60.0,15.0,12.0,3.0,21.0,2014.0,5.0,10.0
Seattle Beacon Hill,2014-10-06 22:00:00,,,,20.0,,5.0,93.0,,61.0,,12.0,,,3.2,2014-10-06,,39.25,,,109.42211055276383,0.0,0.0,20.833333333333336,0.0,0.0,0.0,0.0,0.0,109.0,PM2.5MO_SubIndex,PM2.5,Moderate,,36.0,18.0,18.0,15.0,11.0,4.0,22.0,2014.0,5.0,10.0
Seattle 10th & Weller,2014-10-06 22:00:00,,8.7,,,,8.1,,,,63.0,28.0,,,2.6,2014-10-06,,39.25,,,109.42211055276383,0.0,0.0,33.75,0.0,0.0,0.0,8.20754716981132,0.0,109.0,PM2.5MO_SubIndex,PM2.5,Moderate,,36.0,18.0,18.0,15.0,11.0,4.0,22.0,2014.0,5.0,10.0
Seattle Beacon Hill,2014-10-06 23:00:00,,,,20.0,,6.8,93.0,,61.0,,21.0,,,3.5,2014-10-06,,39.625,,,110.3643216080402,0.0,0.0,28.333333333333336,0.0,0.0,0.0,0.0,0.0,110.0,PM2.5MO_SubIndex,PM2.5,Moderate,,34.0,15.0,19.0,2.0,1.0,1.0,23.0,2014.0,5.0,10.0
Seattle 10th & Weller,2014-10-06 23:00:00,,7.66,,,,6.5,,,,62.0,49.0,,,3.5,2014-10-06,,40.041666666666664,,,111.41122278056952,0.0,0.0,27.083333333333336,0.0,0.0,0.0,7.226415094339623,0.0,111.0,PM2.5MO_SubIndex,PM2.5,Moderate,,34.0,15.0,19.0,2.0,1.0,1.0,23.0,2014.0,5.0,10.0
Seattle Beacon Hill,2014-10-07 00:00:00,,,,20.0,,6.8,94.0,,60.0,,26.0,,,2.8,2014-10-07,,40.291666666666664,,,112.03936348408709,0.0,0.0,28.333333333333336,0.0,0.0,0.0,0.0,0.0,112.0,PM2.5MO_SubIndex,PM2.5,Moderate,,15.0,7.0,8.0,4.0,4.0,0.0,0.0,2014.0,5.0,10.0
Seattle 10th & Weller,2014-10-07 00:00:00,,11.87,,,,8.5,,,,62.0,78.0,,,1.8,2014-10-07,,41.125,,,114.13316582914572,0.0,0.0,35.41666666666667,0.0,0.0,0.0,11.19811320754717,0.0,114.0,PM2.5MO_SubIndex,PM2.5,Moderate,,15.0,7.0,8.0,4.0,4.0,0.0,0.0,2014.0,5.0,10.0
Seattle 10th & Weller,2014-10-07 01:00:00,,8.75,,,,6.0,,,,61.0,80.0,,,1.9,2014-10-07,,41.791666666666664,,,115.80820770519263,0.0,0.0,25.0,0.0,0.0,0.0,8.254716981132075,0.0,116.0,PM2.5MO_SubIndex,PM2.5,Moderate,,7.0,4.0,3.0,3.0,1.0,2.0,1.0,2014.0,5.0,10.0
Seattle Beacon Hill,2014-10-07 01:00:00,,,,10.0,,8.0,98.0,,59.0,,37.0,,,2.1,2014-10-07,,41.958333333333336,,,116.22696817420436,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,116.0,PM2.5MO_SubIndex,PM2.5,Moderate,,7.0,4.0,3.0,3.0,1.0,2.0,1.0,2014.0,5.0,10.0
Seattle 10th & Weller,2014-10-07 02:00:00,,22.36,,,,11.0,,,,59.0,202.0,,,2.1,2014-10-07,,42.333333333333336,,,117.16917922948075,0.0,0.0,45.833333333333336,0.0,0.0,0.0,21.09433962264151,0.0,117.0,PM2.5MO_SubIndex,PM2.5,Moderate,,4.0,4.0,0.0,2.0,1.0,1.0,2.0,2014.0,5.0,10.0
Seattle Beacon Hill,2014-10-07 02:00:00,,,,10.0,,8.3,100.0,,57.0,,347.0,,,2.5,2014-10-07,,42.75,,,118.21608040201005,0.0,0.0,34.583333333333336,0.0,0.0,0.0,0.0,0.0,118.0,PM2.5MO_SubIndex,PM2.5,Moderate,,4.0,4.0,0.0,2.0,1.0,1.0,2.0,2014.0,5.0,10.0
Seattle 10th & Weller,2014-10-07 03:00:00,,25.14,,,,11.3,,,,58.0,200.0,,,2.7,2014-10-07,,43.708333333333336,,,120.62395309882749,0.0,0.0,47.08333333333334,0.0,0.0,0.0,23.71698113207547,0.0,121.0,PM2.5MO_SubIndex,PM2.5,Moderate,,3.0,1.0,2.0,4.0,3.0,1.0,3.0,2014.0,6.0,10.0
Seattle Beacon Hill,2014-10-07 03:00:00,,,,,,5.3,100.0,,55.0,,299.0,,,3.1,2014-10-07,,44.416666666666664,,,122.4036850921273,0.0,0.0,22.083333333333336,0.0,0.0,0.0,0.0,0.0,122.0,PM2.5MO_SubIndex,PM2.5,Moderate,,3.0,1.0,2.0,4.0,3.0,1.0,3.0,2014.0,6.0,10.0
Seattle Beacon Hill,2014-10-07 04:00:00,,,,,,9.1,100.0,,56.0,,357.0,,,1.7,2014-10-07,,44.75,,,123.24120603015075,0.0,0.0,37.91666666666667,0.0,0.0,0.0,0.0,0.0,123.0,PM2.5MO_SubIndex,PM2.5,Moderate,,7.0,4.0,3.0,2.0,0.0,2.0,4.0,2014.0,6.0,10.0
Seattle 10th & Weller,2014-10-07 04:00:00,,15.6,,,,19.0,,,,59.0,19.0,,,2.2,2014-10-07,,45.166666666666664,,,124.28810720268007,0.0,0.0,64.8068669527897,0.0,0.0,0.0,14.716981132075471,0.0,124.0,PM2.5MO_SubIndex,PM2.5,Moderate,,7.0,4.0,3.0,2.0,0.0,2.0,4.0,2014.0,6.0,10.0
Seattle Beacon Hill,2014-10-07 05:00:00,,,,10.0,,11.0,100.0,,58.0,,358.0,,,2.0,2014-10-07,,45.458333333333336,,,125.0209380234506,0.0,0.0,45.833333333333336,0.0,0.0,0.0,0.0,0.0,125.0,PM2.5MO_SubIndex,PM2.5,Moderate,,44.0,25.0,19.0,23.0,3.0,20.0,5.0,2014.0,6.0,10.0
Seattle 10th & Weller,2014-10-07 05:00:00,,15.22,,,,15.5,,,,59.0,10.0,,,1.9,2014-10-07,,45.083333333333336,,,124.07872696817421,0.0,0.0,57.2961373390558,0.0,0.0,0.0,14.358490566037737,0.0,124.0,PM2.5MO_SubIndex,PM2.5,Moderate,,44.0,25.0,19.0,23.0,3.0,20.0,5.0,2014.0,6.0,10.0
Seattle Beacon Hill,2014-10-07 06:00:00,,,,,,5.0,100.0,,57.0,,295.0,,,2.6,2014-10-07,,44.958333333333336,,,123.76465661641542,0.0,0.0,20.833333333333336,0.0,0.0,0.0,0.0,0.0,124.0,PM2.5MO_SubIndex,PM2.5,Moderate,,136.0,96.0,40.0,75.0,10.0,65.0,6.0,2014.0,6.0,10.0
Seattle 10th & Weller,2014-10-07 06:00:00,,13.29,,,,11.1,,,,58.0,4.0,,,1.7,2014-10-07,,44.75,,1.0529999999999997,123.24120603015075,0.0,0.0,46.25,0.0,11.965909090909088,0.0,12.537735849056602,0.0,123.0,PM2.5MO_SubIndex,PM2.5,Moderate,,136.0,96.0,40.0,75.0,10.0,65.0,6.0,2014.0,6.0,10.0
Seattle 10th & Weller,2014-10-07 07:00:00,,29.56,,,,17.0,,,,59.0,150.0,,,1.9,2014-10-07,,44.916666666666664,,1.0879999999999996,123.65996649916248,0.0,0.0,60.51502145922747,0.0,12.36363636363636,0.0,27.88679245283019,0.0,124.0,PM2.5MO_SubIndex,PM2.5,Moderate,,416.0,315.0,101.0,137.0,19.0,118.0,7.0,2014.0,6.0,10.0
Seattle Beacon Hill,2014-10-07 07:00:00,,,,,,11.3,100.0,,57.0,,273.0,,,2.2,2014-10-07,,45.125,,1.084933333333333,124.18341708542714,0.0,0.0,47.08333333333334,0.0,12.328787878787876,0.0,0.0,0.0,124.0,PM2.5MO_SubIndex,PM2.5,Moderate,,416.0,315.0,101.0,137.0,19.0,118.0,7.0,2014.0,6.0,10.0
Seattle Beacon Hill,2014-10-07 08:00:00,,,,,,13.8,100.0,,58.0,,293.0,,,2.0,2014-10-07,,45.333333333333336,,1.0735857142857141,124.7068676716918,0.0,0.0,53.6480686695279,0.0,12.19983766233766,0.0,0.0,0.0,125.0,PM2.5MO_SubIndex,PM2.5,Moderate,,580.0,408.0,172.0,140.0,13.0,127.0,8.0,2014.0,6.0,10.0
Seattle 10th & Weller,2014-10-07 08:00:00,,35.13,,,,29.2,,,,59.0,278.0,,,3.1,2014-10-07,,45.666666666666664,,1.0568374999999999,125.54438860971524,0.0,0.0,86.69527896995709,0.0,12.009517045454544,0.0,33.14150943396227,0.0,126.0,PM2.5MO_SubIndex,PM2.5,Moderate,,580.0,408.0,172.0,140.0,13.0,127.0,8.0,2014.0,6.0,10.0
Seattle 10th & Weller,2014-10-07 09:00:00,,39.25,,,,29.1,,,,59.0,278.0,,,2.9,2014-10-07,,49.291666666666664,,1.070925,134.65242881072027,0.0,0.0,86.48068669527898,0.0,12.169602272727271,0.0,37.028301886792455,0.0,135.0,PM2.5MO_SubIndex,PM2.5,Moderate,,237.0,216.0,21.0,59.0,6.0,53.0,9.0,2014.0,6.0,10.0
Seattle Beacon Hill,2014-10-07 09:00:00,,,,,,13.3,100.0,,58.0,,313.0,,,2.3,2014-10-07,,49.375,,1.0624999999999998,134.86180904522612,0.0,0.0,52.57510729613734,0.0,12.073863636363633,0.0,0.0,0.0,135.0,PM2.5MO_SubIndex,PM2.5,Moderate,,237.0,216.0,21.0,59.0,6.0,53.0,9.0,2014.0,6.0,10.0
Seattle Beacon Hill,2014-10-07 10:00:00,,,,,,21.2,100.0,,59.0,,291.0,,,2.5,2014-10-07,,49.625,,0.9876624999999999,135.48994974874373,0.0,0.0,69.52789699570816,0.0,11.2234375,0.0,0.0,0.0,135.0,PM2.5MO_SubIndex,PM2.5,Moderate,,110.0,108.0,2.0,29.0,4.0,25.0,10.0,2014.0,6.0,10.0
Seattle 10th & Weller,2014-10-07 10:00:00,,28.86,,,,29.5,,,,60.0,259.0,,,3.3,2014-10-07,,49.875,,0.9332749999999999,136.1180904522613,0.0,0.0,87.33905579399142,0.0,10.605397727272726,0.0,27.22641509433962,0.0,136.0,PM2.5MO_SubIndex,PM2.5,Moderate,,110.0,108.0,2.0,29.0,4.0,25.0,10.0,2014.0,6.0,10.0
