Date,Temperature_10_m,precip_accum_one_hour_set_1,mPM,Fremont.Bridge.Total,AQI_calculated,overall_trend_p&t,overall_corrected
2015-12-28,38.1666666666667,5.163333333,7.70416666666667,1206.0,29.25,1371.9683659506331,2467.7787130871675
2015-12-29,38.75,0.0,7.91363636363636,1508.0,21.0416666666667,1717.7248449431513,2424.0222340946493
2015-12-30,35.2916666666667,0.0,5.22857142857143,1460.0,23.625,1489.7985001327093,2603.9485789050914
2015-12-31,35.0,0.0,10.2041666666667,1065.0,51.0416666666667,1470.575796353513,2228.1712826842877
2016-01-01,35.75,0.0,16.3583333333333,562.0,33.0416666666667,1520.0056060714405,1675.74147296636
2016-01-02,35.1666666666667,0.0,16.3208333333333,733.0,31.8333333333333,1481.5601985130543,1885.1868805247464
2016-01-03,36.8333333333333,0.5,6.36521739130435,444.0,29.25,1561.6452396577697,1516.101839380031
2016-01-04,36.5833333333333,3.463333333,7.31666666666667,1801.0,44.7916666666667,1368.797078967299,3065.9500000705016
2016-01-05,40.375,2.14,13.2833333333333,2078.0,38.9583333333333,1697.454329669772,3014.2927493680286
2016-01-06,44.5416666666667,0.75,12.7434782608696,2684.0,34.0416666666667,2054.794349311139,3262.952729726662
2016-01-07,40.2916666666667,0.0,16.004347826087,2582.0,22.1666666666667,1819.3305649188942,3396.4165141189064
2016-01-08,42.0,0.0,20.6291666666667,2384.0,24.7083333333333,1931.9206870541716,3085.826391983629
2016-01-09,38.8333333333333,0.0,19.8608695652174,960.0,25.75,1723.217046022919,1870.5300330148816
2016-01-10,42.5,0.0,8.20416666666667,993.0,23.2916666666667,1964.8738935327901,1661.8731855050105
2016-01-11,40.5833333333333,2.78,7.72083333333333,2154.0,31.25,1673.0933373923299,3114.6537416454707
2016-01-12,44.7916666666667,6.1,4.58571428571429,1978.0,24.8333333333333,1752.8498617282244,2858.8972173095763
2016-01-13,46.4583333333333,25.518333334,5.29583333333333,1806.0,26.4583333333333,706.9542791812171,3732.7927998565838
2016-01-14,42.875,0.0,7.08333333333333,2623.0,26.7916666666667,1989.5887983917542,3267.1582806460465
2016-01-15,41.4166666666667,1.093333333,7.5695652173913,1912.0,23.8333333333333,1828.402308930149,2717.3447701076516
2016-01-19,44.25,1.78,6.17647058823529,2359.0,27.1764705882353,1974.2681458035518,3018.478933234249
2016-01-20,46.125,10.791666666,7.26666666666667,2588.0,26.7083333333333,1561.486645815382,3660.2604332224187
2016-01-21,47.7391304347826,29.565,6.48260869565217,1368.0,28.1304347826087,550.5176734559816,3451.2294055818193
2016-01-22,50.3333333333333,11.713333333,5.04583333333333,2160.0,22.2083333333333,1783.9870796931682,3009.7599993446324
2016-01-23,44.625,16.63,7.01666666666667,418.0,22.25,1115.1413312774648,1936.6057477603358
2016-01-24,44.9166666666667,1.645,5.6,1052.0,16.2916666666667,2026.240679163394,1659.5063998744067
2016-01-25,44.6666666666667,0.0,7.84166666666667,2968.0,24.7916666666667,2107.671121606806,3494.0759574309945
2016-01-26,50.5833333333333,5.65,7.5375,2168.0,26.25,2161.340919177825,2640.4061598599756
2016-01-27,52.375,2.53,7.46190476190476,2350.0,24.5833333333333,2465.1192804050897,2518.627798632711
2016-01-28,51.8333333333333,31.181666667,7.95416666666667,2093.0,27.9166666666667,724.1311969415588,4002.615882096242
2016-01-29,46.0,4.44,7.22916666666667,1989.0,39.375,1931.286592481125,2691.4604865566757
2016-01-30,42.2916666666667,1.27,4.16666666666667,1027.0,34.0833333333333,1875.555580488653,1785.1914985491476
2016-01-31,41.7083333333333,0.0,4.7625,815.0,21.0416666666667,1912.6979832749753,1536.0490957628253
2016-02-01,41.4583333333333,0.0,7.52083333333333,2727.0,24.5416666666667,1896.2213800356662,3464.5256990021344
2016-02-02,43.25,0.25,7.67083333333333,3134.0,25.6666666666667,1999.4242130253806,3768.32286601242
2016-02-03,43.125,3.8,4.33809523809524,2287.0,41.6666666666667,1779.897150205933,3140.8499288318676
2016-02-04,46.2083333333333,15.948,6.72916666666667,2321.0,33.2916666666667,1260.0844011278086,3694.662677909992
2016-02-05,47.4583333333333,0.0,9.74166666666667,2101.0,30.375,2291.6598577790883,2443.0872212587124
2016-02-06,45.0,3.56,1.1,884.0,39.0,1917.7559851170759,1599.9910939207248
2016-02-08,50.8235294117647,0.0,10.9666666666667,3160.0,29.5,2513.4478602062627,3280.299218831538
2016-02-09,49.3333333333333,0.0,15.0095238095238,3455.0,28.5416666666667,2415.2343820739075,3673.512696963893
2016-02-10,51.125,3.3,11.0666666666667,2495.0,27.0416666666667,2336.9074343145035,2791.839644723297
2016-02-11,50.2083333333333,0.25,12.1416666666667,2253.0,29.5833333333333,2458.0230031861524,2428.724075851648
2016-02-12,52.1666666666667,23.856666666,6.62916666666667,1920.0,27.8333333333333,1182.0690649225508,3371.67801411525
2016-02-13,46.3333333333333,7.495,4.9625,673.0,26.75,1771.4280262465768,1535.3190527912238
2016-02-14,50.5833333333333,6.965,4.48695652173913,606.0,22.25,2083.0748005925498,1156.6722784452509
2016-02-15,50.9583333333333,7.801666666,4.64166666666667,977.0,25.8333333333333,2057.993011537062,1552.7540675007385
2016-02-16,52.4705882352941,3.465,6.76111111111111,2469.0,26.0,2415.769864671474,2686.9772143663267
2016-02-17,51.3333333333333,0.76,9.48260869565217,2442.0,39.2916666666667,2501.8135577033554,2573.9335213344452
2016-02-18,47.7083333333333,9.39,5.98333333333333,2333.0,57.625,1749.2628081547186,3217.484270883082
2016-02-19,46.0,9.016666667,3.68461538461538,1567.0,48.375,1658.8927247361062,2541.8543543016945
2016-02-22,45.0,2.965,7.28421052631579,2769.0,24.0,1953.1691718533793,3449.5779071844213
2016-02-23,47.375,0.0,5.90416666666667,3286.0,30.0,2286.1676566993206,3633.57942233848
2016-02-24,50.5416666666667,0.0,13.0391304347826,2982.0,32.4166666666667,2494.8712977305736,3120.875781307227
2016-02-25,49.7142857142857,0.5,14.152380952381,3322.0,29.0952380952381,2410.582606559324,3545.1644724784765
2016-02-26,50.4166666666667,0.0,14.9708333333333,2395.0,26.7916666666667,2486.6329961109186,2542.114082926882
2016-02-29,50.375,14.09,6.8625,2529.0,28.75,1645.278826471007,3517.4682525667936
2016-03-01,48.25,12.693333333,5.82307692307692,1859.0,20.9230769230769,1588.3544510156034,2904.392628022197
2016-03-02,50.9285714285714,9.895,8.76666666666667,2532.0,37.6666666666667,1931.4405796249257,3234.306499412875
2016-03-03,51.8333333333333,3.975,7.4125,2495.0,39.0416666666667,2343.416519884133,2785.3305591536678
2016-03-04,48.5789473684211,0.85,8.93157894736842,2255.0,30.4736842105263,2314.9252423751127,2573.821836662688
2016-03-07,47.8888888888889,5.33,5.92222222222222,2022.0,25.0,2002.8054984203718,2652.941580617429
2016-03-08,48.0769230769231,0.09,5.89285714285714,2901.0,29.4285714285714,2327.0722723901076,3207.674806647693
2016-03-09,44.4615384615385,12.633333333,3.43846153846154,2024.0,21.5384615384615,1342.241618043232,3315.5054609945687
2016-03-10,46.0769230769231,17.91,6.475,2042.0,25.0,1134.6493832135727,3541.097695824228
2016-03-11,45.4545454545455,5.9,9.83478260869565,2226.0,26.304347826087,1808.4414170430273,3051.3056619947733
2016-03-12,45.9583333333333,6.320833333,4.49583333333333,696.0,20.6666666666667,1816.5971271657872,1513.1499518720134
2016-03-15,44.7,0.96,7.15,2539.0,19.7,2052.7307595734155,3120.016319464385
2016-03-16,42.625,0.0,3.925,3114.0,13.125,1973.112195152445,3774.6348838853555
2016-03-17,49.4375,0.0,4.2375,3248.0,21.5,2422.099633423622,3459.6474456141787
2016-03-18,53.25,0.0,2.43333333333333,2811.0,18.0,2673.367832823088,2771.3792462147126
2016-03-19,53.85,0.12,11.365,1494.0,32.05,2705.7695252892686,1421.977553748532
2016-03-21,49.4615384615385,9.89,5.06,2048.0,22.0,1835.0512888822814,2846.6957901555193
2016-03-22,48.7058823529412,2.08,5.42941176470588,2611.0,30.1176470588235,2250.083979974954,2994.6630990628464
2016-03-23,48.8666666666667,1.12,6.72857142857143,2336.0,30.75,2317.8179398176894,2651.929139220111
2016-03-24,45.0,4.06,5.425,2669.0,32.625,1887.9970046664012,3414.7500743713995
2016-03-25,49.8571428571429,0.0,8.86666666666667,2691.0,27.1333333333333,2449.7567888610365,2874.990290176764
2016-03-29,56.6363636363636,0.0,4.9,3926.0,16.5833333333333,2896.5509130646383,3663.1961659731624
2016-03-30,53.4736842105263,0.0,10.5842105263158,4301.0,12.5263157894737,2688.110056774048,4246.637022263752
2016-04-01,59.0588235294118,0.0,17.0055555555556,3916.0,28.5,3056.206555148217,3493.5405238895837
2016-04-02,50.3333333333333,0.0,8.23333333333333,1968.0,27.6666666666667,2481.1407950311445,2120.606284006656
2016-04-05,50.1739130434783,0.0,6.44,3544.0,32.9166666666667,2470.6339755741988,3707.113103463602
2016-04-06,54.3333333333333,0.0,9.69230769230769,4220.0,20.3333333333333,2744.766446860093,4108.980632177708
2016-04-07,60.1363636363636,0.0,13.42,4583.0,25.7391304347826,3127.2233584149676,4089.523720622833
2016-04-08,60.125,0.0,12.8791666666667,3883.0,26.4166666666667,3126.4744219040927,3390.272657133708
2016-04-09,55.5416666666667,0.0,9.825,2347.0,20.8333333333333,2824.4033625167585,2156.343716521042
2016-04-10,52.0416666666667,0.0,7.38333333333333,1603.0,15.9166666666667,2593.7309171664288,1643.0161618713719
2016-04-11,52.7083333333333,0.0,6.4125,3225.0,26.0833333333333,2637.6685258045827,3221.078553233218
2016-04-12,49.9583333333333,0.28,6.7,2503.0,21.9583333333333,2439.760861119803,2696.9862179179977
2016-04-13,50.5833333333333,7.326666667,8.06521739130435,2938.0,23.0833333333333,2061.549138046722,3510.1979409910787
2016-04-14,49.5833333333333,5.2,5.14583333333333,3241.0,18.5833333333333,2122.2175886261957,3752.529490411605
2016-04-15,52.7916666666667,0.79,7.82916666666667,2868.0,26.4583333333333,2596.14153777229,2905.6055412655105
2016-04-16,54.875,0.0,10.7916666666667,2281.0,32.5416666666667,2780.465753878598,2134.2813251592024
2016-04-17,62.2083333333333,0.0,12.4416666666667,2223.0,25.0416666666667,3263.7794488983345,1592.967630139466
2016-04-18,69.25,0.0,16.6125,4678.0,40.4583333333333,3727.8704401388804,3583.87663889892
2016-04-19,67.375,0.0,18.1416666666667,4877.0,92.75,3604.295915844061,3906.45116319374
2016-04-20,65.0,0.0,17.2772727272727,4786.0,32.7083333333333,3447.768185070623,3971.9788939671776
2016-04-21,62.625,0.06,9.73333333333333,4276.0,26.375,3287.6693766431044,3622.077702394696
2016-04-22,56.75,0.12,6.90416666666667,2718.0,26.5416666666667,2896.898122865256,2454.8489561725446
2016-04-23,55.4583333333333,0.03,6.18333333333333,1671.0,27.25,2817.125622609944,1487.6214564278566
2016-04-24,49.125,5.551666667,4.42083333333333,463.0,36.9583333333333,2071.07999975065,1025.6670792871505
2016-04-25,49.8333333333333,4.46,6.92916666666667,2929.0,25.7083333333333,2182.737482932504,3380.0095961052966
2016-04-26,51.0416666666667,0.0,8.45416666666667,4118.0,23.8333333333333,2527.824504209192,4223.922574828608
2016-04-27,53.4166666666667,0.0,7.84166666666667,3793.0,18.0,2684.35223498263,3742.394844055171
2016-04-28,55.5,0.0,9.32083333333333,3870.0,22.0833333333333,2821.6572619768713,3682.0898170609294
2016-04-29,52.2608695652174,0.37,5.95,2941.0,23.3333333333333,2586.156148386235,2988.5909306515655
2016-04-30,56.25,0.0,7.41666666666667,2245.0,24.7916666666667,2871.0870716947993,2007.6600073430013
2016-05-01,63.4583333333333,0.0,9.6,2488.0,30.7083333333333,3346.1624650948806,1775.58461394292
2016-05-02,69.9583333333333,0.0,13.5791666666667,5656.0,34.9583333333333,3774.554149316921,4515.192929720879
2016-05-03,62.75,0.03,10.8954545454545,5313.0,27.6666666666667,3297.693217089799,4649.053861948001
2016-05-04,54.25,0.0,4.625,4089.0,20.5,2739.274245780325,3983.4728332574755
2016-05-05,58.375,0.0,6.63181818181818,4958.0,28.5,3011.138199228928,4580.608879808873
2016-05-06,64.5,0.0,6.67083333333333,4717.0,14.2083333333333,3414.814978592004,3935.9321004457966
2016-05-07,64.0416666666667,0.0,10.0304347826087,2770.0,21.3333333333333,3384.6078726532733,2019.1392063845274
2016-05-08,54.2083333333333,0.346666667,6.47391304347826,1178.0,11.6666666666667,2715.8952521081305,1095.85182692967
2016-05-09,56.25,0.28,8.33478260869565,4852.0,29.7916666666667,2854.4220426424213,4631.325036395379
2016-05-10,61.0833333333333,0.0,6.8875,5549.0,26.4583333333333,3189.6347343214425,4993.112344716358
2016-05-11,64.9583333333333,0.0,7.975,5494.0,47.375,3445.022084530736,4682.724994507065
2016-05-12,63.0416666666667,0.0,8.24347826086957,5159.0,34.4583333333333,3318.701459696036,4474.045619341765
2016-05-13,67.4166666666667,0.0,10.9875,4965.0,36.5,3607.042016383948,3991.7050626538526
2016-05-14,56.2916666666667,0.12,9.22083333333333,1597.0,38.5416666666667,2866.6910169265243,1364.0560621112763
2016-05-15,54.0,0.99,8.01666666666667,1040.0,44.5,2663.8748612486793,1009.8722177891214
2016-05-16,54.4166666666667,1.27,8.82916666666667,3803.0,27.5833333333333,2674.670837595152,3762.0762414426486
2016-05-17,59.6666666666667,0.0,7.59166666666667,5165.0,24.375,3096.267315965361,4702.47976307244
2016-05-18,56.6666666666667,0.0,7.82857142857143,4555.0,25.9583333333333,2898.54807709365,4290.199001944151
2016-05-19,52.1666666666667,3.71,4.2875,3259.0,29.75,2381.1575838420745,3511.589495195726
2016-05-20,55.9166666666667,7.456666667,6.35909090909091,4711.0,27.7916666666667,2405.312672234815,4939.434406802986
2016-05-21,54.3333333333333,4.476666667,7.4375,741.0,27.125,2478.324375205209,896.4227038325917
2016-05-22,57.375,0.25,4.83333333333333,1958.0,34.7916666666667,2930.3522960463533,1661.3947829914473
2016-05-23,57.5416666666667,0.0,6.175,4207.0,34.6666666666667,2956.2161884312327,3884.530890606568
2016-05-24,58.9583333333333,0.0,7.575,4651.0,32.2083333333333,3049.583606787314,4235.163472250487
2016-05-25,57.7083333333333,0.0,7.34166666666667,4503.0,42.4166666666667,2967.2005905907677,4169.546488447033
2016-05-26,54.875,0.12,7.06666666666667,3970.0,96.125,2773.3235985704364,3830.4234804673642
2016-05-27,53.5833333333333,0.0,4.8625,2863.0,105.041666666667,2695.336637142165,2801.410441895636
2016-05-28,54.625,1.16,4.97083333333333,1185.0,189.291666666667,2694.948315993723,1123.7987630440775
2016-05-29,55.125,1.183333333,3.62083333333333,899.0,215.083333333333,2726.512770071149,806.2343089666515
2016-05-30,53.1666666666667,0.0,5.03333333333333,2965.0,228.333333333333,2667.8756317433204,2930.8714472944803
2016-05-31,70.4666666666667,0.0,8.95384615384615,4899.0,160.333333333333,3808.0565759035208,3724.69050313428
2016-06-01,64.4583333333333,0.0,7.66666666666667,4809.0,75.4166666666667,3412.0688780521177,4030.678200985683
2016-06-02,61.7916666666667,1.38,5.14583333333333,4085.0,34.75,3154.1836574556264,3564.563421582174
2016-06-03,66.1666666666667,0.0,8.62916666666667,4470.0,28.125,3524.659000187402,3579.0880788503987
2016-06-04,71.25,0.0,5.27916666666667,2639.0,23.5416666666667,3859.6832660533546,1413.063812984446
2016-06-05,77.375,0.0,9.58333333333333,2133.0,27.6666666666667,4263.360045416431,503.38703362136994
2016-06-06,72.125,0.0,10.0,4764.0,35.7083333333333,3917.3513773909362,3480.3957016468644
2016-06-07,68.25,0.0,7.92608695652174,5087.0,61.9583333333333,3661.9640271816434,4058.7830518561573
2016-06-08,60.9166666666667,0.25,7.54166666666667,4627.0,61.7916666666667,3163.77084193657,4096.976237101231
2016-06-09,57.7916666666667,0.0,5.75833333333333,3970.0,42.3333333333333,2972.6927916705417,3631.054287367259
2016-06-10,55.8333333333333,3.386666667,4.53333333333333,3278.0,47.625,2642.058572023536,3269.688507014265
2016-06-11,56.8333333333333,4.56,3.85,1660.0,25.5833333333333,2638.1305775430283,1655.6165014947724
2016-06-12,59.625,0.03,4.0375,2174.0,14.7083333333333,3091.7356765984337,1716.011402439367
2016-06-13,57.4166666666667,0.12,4.20833333333333,3561.0,28.5416666666667,2940.835731503416,3253.9113475343847
2016-06-14,52.5,0.18,3.6125,3214.0,32.9583333333333,2613.2247901429173,3234.5222888948833
2016-06-15,55.0833333333333,0.56,4.8695652173913,4388.0,28.1666666666667,2760.8661984732644,4260.880880564537
2016-06-16,58.3636363636364,0.0,5.125,4319.0,20.875,3010.3892627180526,3942.357816319748
2016-06-17,57.7916666666667,0.79,6.42083333333333,3553.0,31.5416666666667,2925.673602558475,3261.0734764793256
2016-06-18,56.375,2.91,6.54166666666667,1117.0,36.375,2706.1281070915247,1044.618971946276
2016-06-19,58.4583333333333,0.03,5.51666666666667,2273.0,28.875,3014.844861481655,1891.9022175561458
2016-06-20,62.2083333333333,0.0,8.50434782608696,4348.0,39.5833333333333,3263.7794488983345,3717.967630139466
2016-06-21,60.4583333333333,13.1,6.9,4425.0,34.25,2368.7579384154815,4689.98914062232
2016-06-22,61.75,0.0,6.19473684210526,4724.0,29.9166666666667,3233.572342959603,4124.174736078197
2016-06-23,57.9583333333333,3.636666667,5.19166666666667,2572.0,53.5416666666667,2767.230209332327,2438.5168697054737
2016-06-24,58.25,2.98,5.46666666666667,2615.0,33.875,2825.5363741232495,2423.210704914551
2016-06-25,61.3333333333333,0.31,5.07083333333333,2223.0,26.6666666666667,3187.6607696813335,1669.0863093564672
2016-06-26,66.25,0.0,6.71666666666667,2500.0,31.2083333333333,3530.151201267169,1603.5958777706314
2016-06-27,69.5833333333333,0.0,9.34166666666667,4546.0,37.6666666666667,3749.8392444579567,3429.907834579844
2016-06-28,63.9583333333333,0.0,9.17727272727273,4745.0,35.0,3379.1156715734987,3999.631407464302
2016-06-29,62.0416666666667,0.0,9.52083333333333,4484.0,23.2083333333333,3252.795046738799,3864.9520322990015
2016-06-30,62.3333333333333,0.0,9.56666666666667,4314.0,24.4583333333333,3272.017750517989,3675.7293285198116
2016-07-01,63.2083333333333,0.0,8.20833333333333,3698.0,25.5833333333333,3329.6858618555716,3002.061217182229
2016-07-02,64.8333333333333,0.0,5.22916666666667,2014.0,27.1666666666667,3436.7837829110813,1210.9632961267193
2016-07-03,60.9166666666667,0.0,5.52083333333333,1781.0,51.125,3178.6503321619075,1236.0967468758931
2016-07-04,59.5833333333333,0.0,7.4875,2208.0,29.0833333333333,3090.775114885587,1750.9719641522138
2016-07-05,59.375,0.09,8.9125,3221.0,28.3333333333333,3071.6879957050432,2783.0590833327574
2016-07-06,63.9583333333333,0.493333333,7.84583333333333,4816.0,23.5,3349.753477548672,4099.993601489128
2016-07-07,61.5833333333333,0.06,7.05416666666667,3426.0,47.5,3219.01686314598,2840.7302158918205
2016-07-08,62.875,5.019357864,5.92916666666667,3974.0,40.0416666666667,3008.9751124370578,3598.771966600743
2016-07-09,61.4583333333333,2.475833333,5.12916666666667,2029.0,64.25,3066.993087668653,1595.7539913691476
2016-07-10,62.7916666666667,0.06,6.20416666666667,2229.0,47.8333333333333,3298.6537788026462,1564.0933002351544
2016-07-11,62.625,0.0,5.30833333333333,4145.0,28.7083333333333,3291.2404542971854,3487.5066247406153
2016-07-12,64.9130434782609,0.03,6.17272727272727,4384.0,27.0869565217391,3440.25165381252,3577.4954252252805
2016-07-13,63.6666666666667,0.0,6.3,4696.0,31.5416666666667,3359.892967794309,3969.854111243492
2016-07-14,63.1666666666667,0.0,6.34166666666667,4621.0,29.5,3326.9397613156907,3927.80731772211
2016-07-15,64.9166666666667,0.0,8.0,3836.0,22.2916666666667,3442.275983990856,3027.471095046945
2016-07-16,63.5,0.0,6.92916666666667,2069.0,20.2916666666667,3348.908565634768,1353.8385134030327
2016-07-17,65.7916666666667,0.0,9.46666666666667,2037.0,20.9166666666667,3499.9440953284375,1170.8029837093632
2016-07-18,64.25,0.266666667,7.40416666666667,3897.0,28.9166666666667,3382.466919092496,3148.2801599453046
2016-07-19,66.75,0.0,5.67083333333333,4478.0,51.0833333333333,3563.104407745788,3548.6426712920124
2016-07-20,68.125,0.0,6.2375,4648.0,44.25,3653.725725561989,3628.021353475812
2016-07-21,68.4285714285714,0.0,7.5875,4551.0,35.5833333333333,3673.7330294954336,3511.014049542367
2016-07-22,63.875,5.829333334,7.10833333333333,2078.0,36.1666666666667,3026.673437039782,1685.0736419980185
2016-07-23,64.0416666666667,0.0,4.69583333333333,2107.0,23.5416666666667,3384.6078726532733,1356.1392063845274
2016-07-24,67.375,0.0,5.78333333333333,2170.0,13.4166666666667,3604.295915844061,1199.4511631937398
2016-07-25,70.5,0.0,9.7125,4375.0,23.2083333333333,3810.2534563354266,3198.493622702374
2016-07-26,66.375,0.0,11.0136363636364,4744.0,33.25,3538.3895028868237,3839.357576150977
2016-07-27,69.5416666666667,0.0,9.96666666666667,4794.0,31.2916666666667,3747.0931439180767,3680.653935119724
2016-07-28,73.0416666666667,0.0,10.9166666666667,4483.0,29.5416666666667,3977.765589268406,3138.9814897693946
2016-07-29,73.5416666666667,0.0,10.7166666666667,3938.0,31.3333333333333,4010.718795747025,2561.0282832907756
2016-07-30,65.375,0.0,8.6375,2131.0,35.0833333333333,3472.4830899295866,1292.263989108214
2016-07-31,63.8333333333333,0.0,7.50416666666667,2105.0,45.8333333333333,3370.877369953844,1367.8697090839564
2016-08-01,63.125,0.0,10.3916666666667,4249.0,38.5,3324.1936607758034,3558.553418261997
2016-08-02,62.25,1.816666667,5.97083333333333,3557.0,53.2916666666667,3158.4012537809285,3032.345825256872
2016-08-03,64.9583333333333,0.955,8.97916666666667,4521.0,37.3333333333333,3388.1824318699464,3766.564647167854
2016-08-04,68.625,0.0,8.49166666666667,4523.0,31.3333333333333,3686.678932040607,3470.0681469971937
2016-08-05,66.4583333333333,0.0,8.87916666666667,3855.0,22.75,3543.881703966592,2944.8653750712087
2016-08-06,61.75,0.0,8.0,1978.0,31.0416666666667,3233.572342959603,1378.1747360781978
2016-08-07,61.8333333333333,1.18,5.5375,1604.0,25.875,3168.833350175777,1068.9137288620236
2016-08-08,62.75,0.03,7.63333333333333,3513.0,19.625,3297.693217089799,2849.0538619480017
2016-08-09,63.875,0.0,6.42916666666667,4161.0,21.0,3373.6234704937315,3421.123608544069
2016-08-10,65.9583333333333,0.0,8.73913043478261,4510.0,20.25,3510.928497487973,3632.8185815498277
2016-08-11,69.4166666666667,0.0,8.27916666666667,4569.0,23.7916666666667,3738.854842298422,3463.8922367393784
2016-08-12,74.375,0.0,12.5916666666667,3873.0,34.625,4065.6408065447204,2441.1062724930803
2016-08-13,74.8333333333333,0.0,13.775,1891.0,31.8333333333333,4095.847912483451,428.89916655434945
2016-08-14,69.125,0.0,6.51666666666667,2602.0,24.9583333333333,3719.632138519226,1516.1149405185747
2016-08-15,69.375,0.0,7.75,4366.0,24.7916666666667,3736.108741758535,3263.6383372792657
2016-08-16,67.625,0.0,9.85833333333333,4670.0,28.125,3620.77251908337,3682.974559954431
2016-08-17,68.375,0.0,9.14583333333333,4611.0,23.2916666666667,3670.202328801298,3574.5447502365028
2016-08-18,74.875,0.0,8.24583333333333,4441.0,16.3333333333333,4098.594013023338,2976.153066014462
2016-08-19,79.75,0.0,12.5208333333333,3724.0,28.4583333333333,4419.887776189869,1937.8593028479313
2016-08-20,75.1666666666667,0.0,18.875,1951.0,42.0416666666667,4117.816716802535,466.9303622352659
2016-08-21,64.0,0.0,6.5375,1744.0,24.625,3381.861772113386,995.8853069244146
2016-08-22,63.25,0.0,7.5125,4292.0,24.2916666666667,3332.431962395458,3593.3151166423427
2016-08-23,67.6521739130435,0.03,7.05909090909091,4685.0,48.4583333333333,3620.777915391038,3697.969163646763
2016-08-24,72.2083333333333,0.0,7.39166666666667,4623.0,26.25,3922.8435784707044,3333.903500567096
2016-08-25,75.8333333333333,0.0,11.8545454545455,4382.0,28.3333333333333,4161.754325440688,2853.9927535971124
2016-08-26,75.0,0.0,16.9791666666667,3896.0,45.2916666666667,4106.832314642993,2422.9147643948077
2016-08-27,65.3333333333333,0.0,6.42083333333333,1733.0,42.7083333333333,3469.7369893896994,897.0100896481013
2016-08-28,62.125,0.0,6.275,1535.0,51.0,3258.287247818567,910.4598312192338
2016-08-29,65.75,0.0,11.375,4323.0,29.9583333333333,3497.197994788551,3459.5490842492495
2016-08-30,64.125,0.0,5.4125,4392.0,44.625,3390.1000737330405,3635.64700530476
2016-08-31,63.625,0.386666667,7.36086956521739,3606.0,20.1666666666667,3334.1332556860607,2905.61382335174
2016-09-01,61.5416666666667,0.06,6.77083333333333,3340.0,21.6666666666667,3216.2707626060997,2757.476316431701
2016-09-02,61.0416666666667,5.107,5.64583333333333,2120.0,24.5,2882.9304074583665,1870.8166715794341
2016-09-03,59.6666666666667,0.0,5.49583333333333,1358.0,26.2916666666667,3096.267315965361,895.4797630724397
2016-09-04,59.7916666666667,0.0,7.97083333333333,1784.0,37.0416666666667,3104.505617585016,1313.2414614527847
2016-09-05,59.4166666666667,0.0,5.18333333333333,1516.0,28.375,3079.790712726052,1069.9563663117488
2016-09-06,59.8333333333333,8.588690476,8.07083333333333,2895.0,43.6666666666667,2596.070374180529,2932.6767048572715
2016-09-07,61.2083333333333,0.583333333,8.05909090909091,3299.0,37.8333333333333,3163.154225435149,2769.5928536026518
2016-09-08,62.125,1.038952381,7.36666666666667,3710.0,24.25,3196.450920627844,3147.2961584099567
2016-09-09,61.7083333333333,0.0,10.1958333333333,3938.0,32.5416666666667,3230.8262424197155,3340.920836618085
2016-09-10,63.75,0.0,9.5875,2197.0,20.875,3365.385168874077,1465.3619101637237
2016-09-11,60.8333333333333,0.0,7.41666666666667,1687.0,15.3333333333333,3173.1581310821334,1147.5889479556672
2016-09-12,62.6666666666667,0.0,6.02916666666667,4243.0,15.3333333333333,3293.9865548370726,3582.760524200728
2016-09-13,64.2916666666667,0.0,7.82083333333333,4561.0,23.0833333333333,3401.0844758925823,3793.6626031452183
2016-09-14,65.4583333333333,0.0,13.2208333333333,4496.0,43.75,3477.975291009355,3651.771788028446
2016-09-15,60.2916666666667,0.0,14.5916666666667,4217.0,54.7916666666667,3137.4588240636344,3713.288254974166
2016-09-16,62.4166666666667,0.0,16.65,3732.0,40.4583333333333,3277.5099515977627,3088.237127440038
2016-09-17,60.6666666666667,3.791261905,5.52916666666667,921.0,36.375,2936.5255510940297,618.221527943771
2016-09-18,61.2083333333333,1.05625,6.9625,1693.0,16.6666666666667,3135.0071897390458,1191.7398892987549
2016-09-19,60.5833333333333,2.624666667,7.5125,3073.0,19.3333333333333,3000.4667197772405,2706.28035926056
2016-09-20,57.7083333333333,0.0,7.37272727272727,4279.0,25.5,2967.2005905907677,3945.546488447033
2016-09-21,53.0,0.0,7.00833333333333,4089.0,18.875,2656.891229583779,4065.8558494540216
2016-09-22,60.6153846153846,0.0,9.69583333333333,4292.0,20.0833333333333,3158.7939128735056,3766.953166164295
2016-09-23,57.4166666666667,0.525714286,7.2125,2719.0,24.4166666666667,2916.6884444921484,2436.0586345456522
2016-09-24,59.5833333333333,0.0,8.37083333333333,1710.0,26.9583333333333,3090.775114885587,1252.9719641522138
2016-09-25,63.5833333333333,0.0,11.4208333333333,1673.0,22.7083333333333,3354.400766714535,952.3463123232655
2016-09-26,64.1666666666667,0.0,8.68333333333333,4382.0,21.0833333333333,3392.846174272928,3622.900904764873
2016-09-27,61.7916666666667,0.773333333,4.165,4182.0,16.8333333333333,3190.291220422285,3625.455858615516
2016-09-28,58.1666666666667,0.0,8.26086956521739,4313.0,24.6666666666667,2997.4076965295058,3949.339382508295
2016-09-29,57.1666666666667,0.0,8.6625,3993.0,27.8333333333333,2931.5012835722687,3695.245795465532
2016-09-30,55.5833333333333,0.0,14.8875,3745.0,23.7916666666667,2827.149463056639,3551.5976159811617
